epoch,acc,loss,val_acc,val_loss
37,0.6731695849490034,2.394586065762863,0.5697674406003246,2.5391345588651824
38,0.6725819719875863,2.384156345578587,0.5972515833554258,2.5188611022513716
39,0.6730520624800062,2.367756140415614,0.6152219832825611,2.4869906468824907
40,0.6746973790563726,2.3629751411668423,0.6088794875598609,2.4911160332960005
41,0.6920907275631055,2.3362567699085828,0.6004228294525792,2.5039463073456263
42,0.6862145962817701,2.3381400752227277,0.6490486207522499,2.545397219143761
43,0.6843342344311741,2.33194620680173,0.5771670175153155,2.495820603965453
44,0.6902103655864215,2.3244575058507477,0.6152219830305329,2.505924341290496
45,0.6967916322001028,2.306598537942472,0.6162790654829642,2.475136271490859
46,0.6882124810006423,2.3080909171470365,0.6279069717036241,2.509882494964761
47,0.6920907275631055,2.300805728882989,0.631078219312946,2.4858158935200083
48,0.7034904217310946,2.2836548689459923,0.5369978883553761,2.5227911971336185
49,0.7038429896004095,2.274614131721042,0.5253699772831754,2.5204324535789246
50,0.6970266774533176,2.2762927102599892,0.6057082414627075,2.467836922369346
51,0.7079562815421756,2.2473377046944853,0.5930232543017849,2.459085377779874
52,0.7052532613508596,2.255169116143601,0.5771670195315404,2.496414334779058
53,0.7050182158384638,2.246835523773016,0.5729386869495061,2.4763748756674833
54,0.7036079446273904,2.2434418171465587,0.5708245258250649,2.4741207882919474
55,0.7100716886249716,2.2353153387070375,0.6035940755497325,2.50552652602972
56,0.719943589252988,2.2196925964965173,0.6078224051074296,2.490505576889812
57,0.7108943471127944,2.214328747768494,0.5835095124819314,2.45137859197298
58,0.7154777295609901,2.211944184861994,0.5750528533665373,2.460962569738795
59,0.7235867904221386,2.1908786160949534,0.586680759083141,2.480120008137967
60,0.7204136794512022,2.189642112954745,0.5348837191030289,2.4711707107108443
61,0.7211188153299297,2.1837360064562232,0.5824524310376125,2.494887569237965
62,0.7264073335027453,2.16609060813347,0.5782241009758592,2.4558569462556417
63,0.7422728876359231,2.1508203717849415,0.6035940765578449,2.4674041664373547
64,0.7190034082681483,2.1758905941569466,0.582452429525444,2.472721474871323
65,0.7335762132389563,2.145739629022354,0.5496828744451793,2.491991940310843
66,0.733576213519152,2.1397151454437324,0.5169133181677812,2.467882843904717
67,0.7369843693160046,2.1388374824111476,0.5887949237359754,2.4237656230402296
68,0.7322834646720026,2.130339481643146,0.5539112065861643,2.4584639263959565
69,0.7439182042262994,2.112720846499381,0.599365747504204,2.4276213524961574
70,0.7457985660348659,2.106964742917406,0.5940803352420476,2.4422913000901203
71,0.7379245502868345,2.109447413289963,0.6183932296317425,2.3849027081221403
72,0.7563756024155217,2.0969664100923135,0.5475687080281482,2.437269773846197
73,0.7527324011062733,2.0790438386973378,0.6035940775659573,2.401618917195036
74,0.7544952401446321,2.0741534554197614,0.5623678657015585,2.408324048584662
75,0.7461511339181907,2.0822931774523608,0.5887949242400317,2.4007987724046123
76,0.762839346546196,2.056242111693371,0.5813953468209845,2.4293788976447526
77,0.7493242447490291,2.066513097892848,0.549682876272383,2.4331366229510962
78,0.7600188037247702,2.0548706910405374,0.5200845650210189,2.478057902660733
79,0.751792219967326,2.053342493065993,0.5665961917308622,2.4329032837462474
80,0.7667175932417523,2.0312195807145503,0.5549682877784552,2.409736948839958
81,0.7611940298227267,2.032122975273325,0.543340380801711,2.414664215063696
82,0.7615465975519436,2.026440512771149,0.5285412236323568,2.4116484075469646
83,0.7755317897014324,2.004153244096673,0.5581395341276366,2.3884745833737653
84,0.7643671404924526,2.0145320695076165,0.590909085868529,2.413716334873224
85,0.7655423667375119,2.008899796231819,0.5126849914454003,2.434058501906929
86,0.7767070159184721,1.9856440842060579,0.5739957688978812,2.401592785409843
87,0.7745916089967886,1.9853317242473423,0.5930232527896163,2.3845839581076236
88,0.7794100363899839,1.968189030279773,0.5824524290213877,2.3701524290927622
89,0.7744740862335858,1.9740933577873436,0.5655391100345152,2.4027108440439493
90,0.7685979550713335,1.979929750177776,0.5856236756225973,2.4009533876092437
91,0.7845810316805134,1.9543951791130512,0.587737840779488,2.3883683777258713
92,0.783640850688669,1.9563947572370775,0.5813953465689564,2.3871453065448787
93,0.7799976496596162,1.9466931308558495,0.5972515825993415,2.38415765510301
94,0.7901045951065438,1.9340997923553893,0.5602536982764149,2.389740282586967
95,0.7896345047612268,1.9270406743869026,0.6173361471793112,2.3796478719086274
96,0.7828181924740371,1.9281520578720859,0.6025369946094699,2.4009426703664767
97,0.7921024798324209,1.9156317428719327,0.5951374171904227,2.387529819258676
98,0.7884592785301774,1.9162714803578893,0.5317124730688825,2.382227170795013
99,0.8036196969037107,1.894732322714166,0.5591966153199275,2.367712079848598
