epoch,acc,loss,val_acc,val_loss
0,0.5210953108438356,1.2850516357717763,0.5317124752741283,1.0867101316976244
1,0.548595604443749,1.181889349865933,0.4302325578875068,1.1914545952895732
2,0.5630508870926625,1.1324422073806968,0.6194503123362018,1.0698790711529915
3,0.5724526969480632,1.1228323965995037,0.556025366450465,1.062955065711104
4,0.5916088848083753,1.0901051520152467,0.6437632079860373,1.0452617288391888
5,0.6102949818680522,1.0739947602140565,0.5465116241265553,1.0879136742295472
6,0.6200493593125719,1.0554375880920925,0.6458773736469842,1.0623198404876677
7,0.6283934658262141,1.043240601524145,0.5856236738584006,1.0925822482300611
8,0.6423786579967176,1.0307866536516017,0.6268498905113333,1.0888444545657137
9,0.6543659655534222,1.018613979194122,0.6067653251752793,1.0951496304719694
10,0.651075331952376,1.017001737416568,0.6057082417147356,1.0705351947982014
11,0.6662357503399191,1.0007551189510702,0.605708242722848,1.094631013356102
12,0.6678810672104912,0.9950995159802026,0.6131078191337828,1.1103225167659574
13,0.6694088613108555,0.9902593985625475,0.6152219835345891,1.1297784143976126
14,0.6736396757286238,0.9863695563293817,0.6384777964799652,1.1372550060582716
15,0.6824538724474851,0.975084784000373,0.6046511582541919,1.1423091994279535
16,0.6879774356073296,0.9702272995656716,0.5919661733615222,1.0969676374128958
17,0.6898577975840137,0.9682131454196208,0.5105708249653621,1.1349106933803437
18,0.6866846866200822,0.9606138441800539,0.6448202927067215,1.1178538496852173
19,0.6957339287252512,0.9535369982253176,0.5634249448146175,1.1046771519279883
20,0.7013750147883964,0.9437385361515995,0.5782241037481683,1.0826338753891798
21,0.7085438947837884,0.9380751132460735,0.6247357283787798,1.076181026896261
22,0.7100716889051675,0.9361213977054726,0.6141649061227198,1.086911529365604
23,0.7146550711992555,0.9267850961426279,0.6131078229142042,1.0566435031608599
24,0.7148901163193773,0.9260945592619779,0.6331923882502583,1.1271793494516902
25,0.7240568807674556,0.9134016939708021,0.5253699798034563,1.1119414719164245
26,0.7181807497593109,0.9111228332856887,0.5560253724991393,1.1057100651380123
27,0.7177106592598863,0.9106056095990889,0.6183932339162201,1.0735084705574567
28,0.7258197204012304,0.9005761890745371,0.6331923879982301,1.0896045571905866
29,0.7334586906228563,0.8969056240076856,0.6257928103271548,1.1475847175711054
30,0.7369843693160046,0.892518890710986,0.5591966175251732,1.1228577780673166
31,0.7353390525855306,0.8900527334938964,0.5761099388433057,1.0924910077584975
32,0.7368668468329976,0.882104482321807,0.569767441293402,1.0922204041833858
33,0.7410976612437611,0.8751743330926365,0.4312896414740645,1.2074519988094274
34,0.7433305912438676,0.8755636058090184,0.46405919771995907,1.140126572350871
35,0.7420378422496153,0.8698256802076962,0.6236786451702642,1.1341270626725404
36,0.7455635210828616,0.8699835226305757,0.6205073970568861,1.1514886345470179
37,0.7465037017805005,0.8667102789175554,0.5211416484815625,1.1926019663034484
38,0.7514396519509083,0.8575603204785566,0.4217758988981267,1.1861373690167643
39,0.7541426724294249,0.8558973685416565,0.5243128942636809,1.1256122667240038
40,0.7548478083011476,0.853169291227345,0.5401691323732977,1.1183611991289555
41,0.7617816429382515,0.8438578801690825,0.6279069737198489,1.143418110702305
42,0.7516746974913238,0.8454360938167471,0.5718816041820397,1.1346172527833418
43,0.7633094371717087,0.8385285456895912,0.5898520097168001,1.1280067488708658
44,0.7546127629288496,0.8420764675626801,0.6173361519678451,1.155795470604685
45,0.7618991654142536,0.8353449012701093,0.5845665948713556,1.122480759408963
46,0.7729462921192116,0.8237955691545715,0.5930232583342344,1.1462371888674843
47,0.7643671405064624,0.8258109056707246,0.6363636348514677,1.1576430779934939
48,0.767892819325699,0.8188162789752192,0.6014799136692072,1.1158418078251167
49,0.7767070162056727,0.8155711719188137,0.6342494681824086,1.1833700271791938
50,0.7704783171951204,0.8147197942263597,0.6162790725397509,1.1049643500410729
51,0.771300975556855,0.8139255598269755,0.586680759272162,1.1423871907824945
52,0.7752967447354183,0.8048584458830494,0.6511627874213092,1.2588684319441716
53,0.7768245388427875,0.8061889988202888,0.6300211386247114,1.1650926910545558
54,0.7762369257202579,0.8012473431565476,0.5930232560659816,1.1780711810634201
55,0.7791749911507788,0.7987909820878641,0.6152219860548701,1.1450590495075281
56,0.782935715097142,0.7956600781262643,0.6321353030255179,1.443230537481086
57,0.7823481018275096,0.7947438867955976,0.6152219845427015,1.1295330874763634
58,0.78129039822657,0.7951273502131189,0.6078224086358229,1.160109601111543
59,0.7849335996899262,0.7900520230883479,0.6141649030983826,1.1974991854855173
60,0.7836408508217619,0.791347315783842,0.5940803382663847,1.1113774852067169
61,0.7938653190459022,0.7808151603417526,0.6109936542289202,1.3108536526718302
62,0.7861088257738729,0.78694913908883,0.6384777977401056,1.1254370542711738
63,0.7871665296550082,0.7777860547039509,0.6194503138483705,1.3423539135471207
64,0.7903396405068613,0.7750032469954218,0.6194503148564828,1.161443845414208
65,0.7859913034379685,0.7813620856203615,0.5887949270123407,1.1482799910087667
66,0.7937477964227972,0.7700109437400494,0.5940803377623286,1.158076893199574
67,0.7984487015011028,0.7674864350467524,0.4672304443526722,1.2203352947819812
68,0.7999764953072616,0.7687381711489782,0.6057082434789323,1.240040068646566
69,0.8013867667775161,0.7622729769071355,0.5718816070173558,1.1600837450450874
70,0.801269244294509,0.7601434918432878,0.5105708267295588,1.1941566653785947
71,0.8009166764181892,0.7597011651439691,0.4936575056634544,1.15457077661478
72,0.7997414503272376,0.7563168322918123,0.43446088883135836,1.3716955603303163
73,0.7992713598558325,0.7580641881042984,0.6173361496995922,1.1950527056579106
74,0.8066752851044393,0.746979492127314,0.6289640564243083,1.2524599512334103
75,0.8069103303576541,0.7483975137774904,0.5708245240608683,1.1580140482295642
76,0.8057351039795019,0.7485698595816415,0.5496828777845516,1.1682830796937358
77,0.8056175814964948,0.7482456360780643,0.6109936564971731,1.1846073669308588
78,0.8051474910180848,0.7454038885032295,0.6004228319728602,1.2428481800611628
79,0.8064402398652344,0.7464704638657215,0.5306553892302966,1.2228290926326404
80,0.8077329884321881,0.7436744915022667,0.6215644797613454,1.235719121283759
81,0.8077329887263937,0.7369632696430136,0.6025369966256946,1.1913974622843382
82,0.8076154658090832,0.736001307535065,0.6088794915923105,1.172229290008545
83,0.8160770946726393,0.7319277251336953,0.5856236786469344,1.239114964991241
84,0.809730873172075,0.7352627524198719,0.5835095150022124,1.236685380119098
85,0.8094958277857672,0.7361011145075391,0.46088794809441236,1.2618933215453811
86,0.8131390291020206,0.7287670308911208,0.5507399551334139,1.221331505644397
87,0.815842049720635,0.7224260044722737,0.5348837237025417,1.1734988480239288
88,0.8112586673985274,0.7269510200124801,0.6226215619617487,1.245471307641608
89,0.8187801152982588,0.7201509136180786,0.5560253714910269,1.1906208109906058
90,0.8188976379143588,0.7157088924006271,0.5983086660598852,1.1709858680628318
91,0.8152544363109048,0.7222944557603734,0.525369978795344,1.2270736749782118
